name,param: op_shape,param: dtype_in_out,param: stride_input,param: stride_output,GFLOPS_first,Data Moved (MB)_first,FLOPS/Byte_first,TB/s_mean,TB/s_median,TB/s_std,TB/s_min,TB/s_max,TFLOPS/s_mean,TFLOPS/s_median,TFLOPS/s_std,TFLOPS/s_min,TFLOPS/s_max,process_name_first,process_label_first,thread_name_first,Compute Spec,Roofline Time (µs)_first,Roofline Bound_first,Pct Roofline_mean,Pct Roofline_median,Pct Roofline_std,Pct Roofline_min,Pct Roofline_max,kernel_details__summarize_kernel_stats,trunc_kernel_details,Input Dims_first,Input type_first,Input Strides_first,Concrete Inputs_first,Kernel Time (µs)_mean,Kernel Time (µs)_median,Kernel Time (µs)_std,Kernel Time (µs)_min,Kernel Time (µs)_max,Kernel Time (µs)_sum,name_count,UID_first
aten::copy_,"(8192, 8, 2, 576)","('c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz')","(9216, 1152, 576, 1)","(4608, 576, 0, 1)",0.075497472,144.0,0.5,1.3214841968789302,1.317356807251967,0.06001723373988135,0.6302354847698045,1.4698235443151084,0.6607420984394651,0.6586784036259835,0.030008616869940673,0.31511774238490226,0.7349117721575542,Unknown,Unknown,Unknown,vector_fp8,,,,,,,,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::float8_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Float8_e4m3fnuz)#1}>(at::TensorIteratorBase&, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Float8_e4m3fnuz)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::float8_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Float8_e4m3fnuz)#1}>(at::TensorIteratorBase&, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Float8_e4m3fnuz)#1} const&)::{lambda(int, bool)#1})', 'stream': 4, 'count': 312, 'total_duration_us': np.float64(35756.365), 'mean_duration_us': np.float64(114.60373397435897), 'median_duration_us': np.float64(114.61949999999999), 'std_dev_duration_us': np.float64(8.06475463583869), 'min_duration_us': np.float64(102.73), 'max_duration_us': np.float64(239.585)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::na...', 'stream': 4, 'mean_duration_us': np.float64(114.6)}]","[[8192, 8, 2, 576], [8192, 8, 2, 576], []]","['c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz', 'Scalar']","[[9216, 1152, 576, 1], [4608, 576, 0, 1], []]","['', '', 'False']",114.6037347255609,114.61962890625,8.07771615775666,102.72998046875,239.5849609375,35756.365234375,312,5536556
aten::copy_,"(8192, 6144)","('float', 'c10::BFloat16')","(6144, 1)","(6144, 1)",0.050331648,288.0,0.16666666666666666,4.79399849544433,4.821629913710733,0.2277414242458622,1.4212627812454757,5.0076132577424755,0.7989997492407217,0.8036049856184555,0.037956904040977034,0.2368771302075793,0.834602209623746,Unknown,Unknown,Unknown,vector_fp32,56.979224150943395,MEMORY_BOUND,90.45280180083643,90.97414931529684,4.2970080046389105,26.816278891424073,94.48326901400898,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>)', 'stream': 4, 'count': 300, 'total_duration_us': np.float64(19015.928), 'mean_duration_us': np.float64(63.386426666666665), 'median_duration_us': np.float64(62.6325), 'std_dev_duration_us': np.float64(8.798399965028995), 'min_duration_us': np.float64(60.306), 'max_duration_us': np.float64(212.48)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bf...', 'stream': 4, 'mean_duration_us': np.float64(63.39)}]","[[8192, 6144], [8192, 6144], []]","['float', 'c10::BFloat16', 'Scalar']","[[6144, 1], [6144, 1], []]","['', '', 'False']",63.386419270833336,62.63232421875,8.813099222301148,60.30615234375,212.47998046875,19015.92578125,300,5537490
aten::copy_,"(125, 8, 2, 576)","('c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz')","(9216, 1152, 576, 1)","(4608, 576, 0, 1)",0.001152,2.197265625,0.5,0.3799573155152317,0.38056230341156544,0.00745102904386912,0.35255469216975494,0.4256352155872271,0.18997865775761585,0.19028115170578272,0.00372551452193456,0.17627734608487747,0.21281760779361356,Unknown,Unknown,Unknown,vector_fp8,,,,,,,,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::float8_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Float8_e4m3fnuz)#1}>(at::TensorIteratorBase&, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Float8_e4m3fnuz)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::float8_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Float8_e4m3fnuz)#1}>(at::TensorIteratorBase&, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Float8_e4m3fnuz)#1} const&)::{lambda(int, bool)#1})', 'stream': 4, 'count': 2028, 'total_duration_us': np.float64(12302.091), 'mean_duration_us': np.float64(6.0661198224852075), 'median_duration_us': np.float64(6.054), 'std_dev_duration_us': np.float64(0.11919539153211062), 'min_duration_us': np.float64(5.413), 'max_duration_us': np.float64(6.535)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::na...', 'stream': 4, 'mean_duration_us': np.float64(6.07)}]","[[125, 8, 2, 576], [125, 8, 2, 576], []]","['c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz', 'Scalar']","[[9216, 1152, 576, 1], [4608, 576, 0, 1], []]","['', '', 'False']",6.066172944018121,6.05419921875,0.1191497981604424,5.4130859375,6.53515625,12302.19873046875,2028,328
aten::copy_,"(128, 6144)","('float', 'c10::BFloat16')","(6144, 1)","(6144, 1)",0.000786432,4.5,0.16666666666666666,0.841903148396805,0.8406852036537624,0.020174488353612536,0.730989138880484,0.9726901274282839,0.1403171913994675,0.14011420060896043,0.00336241472560209,0.12183152314674735,0.16211502123804733,Unknown,Unknown,Unknown,vector_fp32,0.8903003773584905,MEMORY_BOUND,15.884965064090661,15.861984974599292,0.38065072365306746,13.79224790340536,18.352643913741204,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>)', 'stream': 4, 'count': 2025, 'total_duration_us': np.float64(11355.948), 'mean_duration_us': np.float64(5.607875555555555), 'median_duration_us': np.float64(5.613), 'std_dev_duration_us': np.float64(0.1334183703641191), 'min_duration_us': np.float64(4.851), 'max_duration_us': np.float64(6.455)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bf...', 'stream': 4, 'mean_duration_us': np.float64(5.61)}]","[[128, 6144], [128, 6144], []]","['float', 'c10::BFloat16', 'Scalar']","[[6144, 1], [6144, 1], []]","['', '', 'False']",5.60786434220679,5.61279296875,0.13339702746491908,4.85107421875,6.455078125,11355.92529296875,2025,8019591
aten::copy_,"(125, 40960)","('int', 'int')","(40960, 1)","(40960, 1)",0.00512,39.0625,0.125,0.10778190329043132,0.10788346168309625,0.0003230325925133706,0.10671701051190684,0.10807165089769752,0.013472737911303915,0.01348543271038703,4.037907406417133e-05,0.013339626313988355,0.01350895636221219,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'Memcpy HtoD (Host -> Device)', 'stream': 4, 'count': 26, 'total_duration_us': np.float64(9880.780000000002), 'mean_duration_us': np.float64(380.0300000000001), 'median_duration_us': np.float64(379.669), 'std_dev_duration_us': np.float64(1.1233376778429276), 'min_duration_us': np.float64(379.008), 'max_duration_us': np.float64(383.819)}]","[{'name': 'Memcpy HtoD (Host -> Device)', 'stream': 4, 'mean_duration_us': np.float64(380.03)}]","[[125, 40960], [125, 40960], []]","['int', 'int', 'Scalar']","[[40960, 1], [40960, 1], []]","['', '', 'True']",380.02999173677887,379.6689453125,1.145557448548614,379.0078125,383.81884765625,9880.77978515625,26,5
aten::copy_,"(4096, 8, 2, 576)","('c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz')","(9216, 1152, 576, 1)","(4608, 576, 0, 1)",0.037748736,72.0,0.5,1.2659901223865448,1.2535577139233616,0.05850776900521246,1.1673045241208535,1.3957538740183069,0.6329950611932724,0.6267788569616808,0.02925388450260623,0.5836522620604268,0.6978769370091534,Unknown,Unknown,Unknown,vector_fp8,,,,,,,,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::float8_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Float8_e4m3fnuz)#1}>(at::TensorIteratorBase&, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Float8_e4m3fnuz)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::float8_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Float8_e4m3fnuz)#1}>(at::TensorIteratorBase&, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Float8_e4m3fnuz)#1} const&)::{lambda(int, bool)#1})', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(4661.216000000001), 'mean_duration_us': np.float64(59.7591794871795), 'median_duration_us': np.float64(60.2265), 'std_dev_duration_us': np.float64(2.7048212924691732), 'min_duration_us': np.float64(54.091), 'max_duration_us': np.float64(64.677)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::na...', 'stream': 4, 'mean_duration_us': np.float64(59.76)}]","[[4096, 8, 2, 576], [4096, 8, 2, 576], []]","['c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz', 'Scalar']","[[9216, 1152, 576, 1], [4608, 576, 0, 1], []]","['', '', 'False']",59.75918970352564,60.2265625,2.722305073334184,54.0908203125,64.6767578125,4661.216796875,78,4962186
aten::copy_,"(4096, 6144)","('float', 'c10::BFloat16')","(6144, 1)","(6144, 1)",0.025165824,144.0,0.16666666666666666,4.4750358243695345,4.48840508747841,0.11762193356778662,4.147278114264256,4.689539979254496,0.7458393040615892,0.748067514579735,0.01960365559463113,0.6912130190440426,0.7815899965424161,Unknown,Unknown,Unknown,vector_fp32,28.489612075471697,MEMORY_BOUND,84.43463819565159,84.68688844298886,2.2192817654299346,78.25053045781615,88.48188640102823,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>)', 'stream': 4, 'count': 75, 'total_duration_us': np.float64(2532.371), 'mean_duration_us': np.float64(33.76494666666667), 'median_duration_us': np.float64(33.641), 'std_dev_duration_us': np.float64(0.8943421849729675), 'min_duration_us': np.float64(32.198), 'max_duration_us': np.float64(36.408)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bf...', 'stream': 4, 'mean_duration_us': np.float64(33.76)}]","[[4096, 6144], [4096, 6144], []]","['float', 'c10::BFloat16', 'Scalar']","[[6144, 1], [6144, 1], []]","['', '', 'False']",33.76495442708333,33.64111328125,0.9003722923434074,32.1982421875,36.408203125,2532.37158203125,75,4963016
aten::copy_,"(124, 40960)","('int', 'int')","(40960, 1)","(40960, 1)",0.00507904,38.75,0.125,0.10699229417577853,0.10756650611271842,0.001418683390560868,0.10490981695778519,0.1079263475198921,0.013374036771972317,0.013445813264089803,0.0001773354238201085,0.013113727119723148,0.013490793439986512,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'Memcpy HtoD (Host -> Device)', 'stream': 4, 'count': 4, 'total_duration_us': np.float64(1519.277), 'mean_duration_us': np.float64(379.81925), 'median_duration_us': np.float64(377.744), 'std_dev_duration_us': np.float64(4.413216818546313), 'min_duration_us': np.float64(376.482), 'max_duration_us': np.float64(387.307)}]","[{'name': 'Memcpy HtoD (Host -> Device)', 'stream': 4, 'mean_duration_us': np.float64(379.82)}]","[[124, 40960], [124, 40960], []]","['int', 'int', 'Scalar']","[[40960, 1], [40960, 1], []]","['', '', 'True']",379.8193359375,377.744140625,5.0959796355303215,376.48193359375,387.30712890625,1519.27734375,4,4777589
aten::copy_,"(125, 8, 19360)","('c10::BFloat16', 'c10::BFloat16')","(154880, 19360, 1)","(19360, 2420000, 1)",0.01936,73.8525390625,0.25,1.868513996276646,1.8534537869104881,0.05979411047327648,1.7718368897329908,1.9788032140540002,0.46712849906916143,0.463363446727622,0.014948527618319118,0.4429592224332476,0.4947008035135,Unknown,Unknown,Unknown,vector_bf16,14.611320754716981,MEMORY_BOUND,35.25498106182351,34.970826168122414,1.1281907636467272,33.43088471194322,37.33590969913208,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int, bool)#1})', 'stream': 4, 'count': 26, 'total_duration_us': np.float64(1078.6180000000002), 'mean_duration_us': np.float64(41.4853076923077), 'median_duration_us': np.float64(41.781499999999994), 'std_dev_duration_us': np.float64(1.2936606608092573), 'min_duration_us': np.float64(39.135), 'max_duration_us': np.float64(43.706)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::na...', 'stream': 4, 'mean_duration_us': np.float64(41.49)}]","[[125, 8, 19360], [125, 8, 19360], []]","['c10::BFloat16', 'c10::BFloat16', 'Scalar']","[[154880, 19360, 1], [19360, 2420000, 1], []]","['', '', 'False']",41.48527644230769,41.781494140625,1.3193017515312382,39.134765625,43.7060546875,1078.6171875,26,8387
aten::copy_,"(123, 40960)","('int', 'int')","(40960, 1)","(40960, 1)",0.00503808,38.4375,0.125,0.10418647820152303,0.10418647820152303,0.0034800526351098913,0.10172570938435072,0.10664724701869535,0.01302330977519038,0.01302330977519038,0.0004350065793887364,0.01271571367304384,0.013330905877336919,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'Memcpy HtoD (Host -> Device)', 'stream': 4, 'count': 2, 'total_duration_us': np.float64(774.134), 'mean_duration_us': np.float64(387.067), 'median_duration_us': np.float64(387.067), 'std_dev_duration_us': np.float64(9.141999999999996), 'min_duration_us': np.float64(377.925), 'max_duration_us': np.float64(396.209)}]","[{'name': 'Memcpy HtoD (Host -> Device)', 'stream': 4, 'mean_duration_us': np.float64(387.07)}]","[[123, 40960], [123, 40960], []]","['int', 'int', 'Scalar']","[[40960, 1], [40960, 1], []]","['', '', 'True']",387.06689453125,387.06689453125,12.92886744546458,377.9248046875,396.208984375,774.1337890625,2,6742150
aten::copy_,"(125,)","('int', 'int')","(1,)","(1,)",1.25e-07,0.00095367431640625,0.125,0.00020767160812556836,0.00020785547548969857,7.556753966120684e-06,0.00018896475364458388,0.00023315118397085612,2.5958951015696038e-05,2.5981934436212314e-05,9.445942457650854e-07,2.362059420557298e-05,2.9143897996357008e-05,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 130, 'total_duration_us': np.float64(626.807), 'mean_duration_us': np.float64(4.821592307692308), 'median_duration_us': np.float64(4.811), 'std_dev_duration_us': np.float64(0.1743087753717455), 'min_duration_us': np.float64(4.289), 'max_duration_us': np.float64(5.292)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(4.82)}]","[[125], [125], []]","['int', 'int', 'Scalar']","[[1], [1], []]","['', '', 'True']",4.821604567307692,4.81103515625,0.17502531058213616,4.2890625,5.2919921875,626.80859375,130,40
aten::copy_,"(124, 8, 2, 576)","('c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz')","(9216, 1152, 576, 1)","(4608, 576, 0, 1)",0.001142784,2.1796875,0.5,0.37687925836277136,0.37632274541568195,0.008024794513952231,0.3607864393402189,0.4072777572435396,0.18843962918138568,0.18816137270784097,0.004012397256976116,0.18039321967010946,0.2036388786217698,Unknown,Unknown,Unknown,vector_fp8,,,,,,,,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_kernel_impl_nocast<at::native::float8_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Float8_e4m3fnuz)#1}>(at::TensorIteratorBase&, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Float8_e4m3fnuz)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::float8_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Float8_e4m3fnuz)#1}>(at::TensorIteratorBase&, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Float8_e4m3fnuz)#1} const&)::{lambda(int, bool)#1})', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(473.234), 'mean_duration_us': np.float64(6.067102564102564), 'median_duration_us': np.float64(6.0735), 'std_dev_duration_us': np.float64(0.12720673560456217), 'min_duration_us': np.float64(5.612), 'max_duration_us': np.float64(6.335)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 8, at::na...', 'stream': 4, 'mean_duration_us': np.float64(6.07)}]","[[124, 8, 2, 576], [124, 8, 2, 576], []]","['c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz', 'Scalar']","[[9216, 1152, 576, 1], [4608, 576, 0, 1], []]","['', '', 'False']",6.0671449318910255,6.073486328125,0.12796612656351658,5.61181640625,6.3349609375,473.2373046875,78,4777939
aten::copy_,"(125,)","('long int', 'long int')","(1,)","(1,)",1.25e-07,0.0019073486328125,0.0625,0.0004147949426649712,0.00041571095097939713,1.496218651298396e-05,0.0003837361813753045,0.00044941847706824665,2.5924683916560694e-05,2.5981934436212314e-05,9.351366570614975e-07,2.3983511335956528e-05,2.808865481676541e-05,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(376.57199999999995), 'mean_duration_us': np.float64(4.827846153846153), 'median_duration_us': np.float64(4.811), 'std_dev_duration_us': np.float64(0.17302920139817193), 'min_duration_us': np.float64(4.45), 'max_duration_us': np.float64(5.212)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(4.83)}]","[[125], [125], []]","['long int', 'long int', 'Scalar']","[[1], [1], []]","['', '', 'True']",4.827855819310898,4.81103515625,0.1741695197856739,4.4501953125,5.2119140625,376.57275390625,78,45
